id,created_at,user_name,text,lang
1398335670565761025,2021-05-28 17:49:38+00:00,YuJeong Kim(KoreaXBOXMVP),"To be honest, I'm exhausted now. Should I give up Xbox in Korea? Is there no future of Xbox in Korea? Is Microsoft… https://t.co/YyG9zrMHlb",en
1398335646566125568,2021-05-28 17:49:32+00:00,Ddddduummmb,"@Microsoft and @Azure are doing fantastic work, for their customers and open source, unrecognisable from 1990. And… https://t.co/t8nq3h6A0H",en
1398335451056857088,2021-05-28 17:48:46+00:00,odin88,RT @TechTrainerTim: In this YouTube video I share three tips to help you gain entry-level employment working with Microsoft Azure. | https:…,en
1398335300242452482,2021-05-28 17:48:10+00:00,Peter2k_FRR,"@ArtofBattletech @jerrybabol @MW5Mercs I know but why hope for Microsoft or Activision
Hell the first games wouldn'… https://t.co/X5PstpAk7v",en
1398335252888756224,2021-05-28 17:47:58+00:00,School of Justice,"Financial Aid Virtual Workshops

Date: 06/01/21
Time: 10 AM – 12 PM
Conference ID Number:  466 709 958#
Link:… https://t.co/oB0fn4ciBB",en
1398335166867779588,2021-05-28 17:47:38+00:00,From The Horse's Mouth,"Another Great #NEWS Post from #FTHM

Please Consider Sponsoring us on #Patreon

https://t.co/xKfyErxpCR https://t.co/TnMbEoWTte",en
1398335145132756992,2021-05-28 17:47:33+00:00,かとり,【Excelゆる話】Microsoft公式がXLOOKUPさんを推してるようです【ゆっくり解説】 https://t.co/JzAYFFL4eO @YouTubeより,ja
1398334924596432911,2021-05-28 17:46:40+00:00,Giz China,Microsoft will allow third-party apps to be embedded in Teams and is now providing access to critical APIs and othe… https://t.co/PnECo7I5In,en
1398334830736142338,2021-05-28 17:46:18+00:00,Jordan,"Just heard that Dying Light now supports FPS Boost on Xbox Series X!

Who else is looking to revisit Harran with me… https://t.co/fiMr6aoWFC",en
1398334813203943425,2021-05-28 17:46:13+00:00,Nathan McNulty,"@divinetechygirl Specifically, I would highly recommend configuring DKIM for all of your services, then key off Aut… https://t.co/M7dI99p2FT",en
1398334766349533184,2021-05-28 17:46:02+00:00,Christie Chaney,We are proud to be playing our part to build a more sustainable world and to partner with @Microsoft to… https://t.co/EyV4HqgnW6,en
1398334696405278720,2021-05-28 17:45:46+00:00,Lea 🪨🧠 PROUD OF TUBBO,@FrostPVPv1 Nope Microsoft teams but I'm not even done with the fucking text https://t.co/xY2tAScv3R,en
1398334682756943875,2021-05-28 17:45:42+00:00,JustAMan,"Another phishing attack like SolarWinds. Be alert, stay safe.

Another Nobelium Cyberattack - Microsoft On the Issu… https://t.co/FnRM2WENqS",en
1398334676423618561,2021-05-28 17:45:41+00:00,SolidSnake15220,"@HypnoJake @Megamarc9999 @KojiPro2015_EN Fingers crossed! I hope we’ll get a teaser of his next game too, where we… https://t.co/Tbdamhqkst",en
1398334664297881603,2021-05-28 17:45:38+00:00,Phil Worrell #Re365 Regarding365.com,"RT @MicrosoftSearch: Soon #MicrosoftGraph connector information will be available to search in #MicrosoftTeams and #Windows, in addition to…",en
1398334488732635142,2021-05-28 17:44:56+00:00,Daiana Femenia,"RT @TeamHendrick: Before we hit the track for 600 miles on Sunday, we're looking at our 2020 data to help us prepare for battle at our home…",en
1398334440062001163,2021-05-28 17:44:44+00:00,Altan Ozler,RT @LUMKatrusya: Same Nobelium actor as one behind SolarWinds. Another supply chain compromise. The phishing emails look sensationalist eno…,en
1398334036343468034,2021-05-28 17:43:08+00:00,The Columbia Federalist,"65, Currently divorcing, co-founder of Microsoft Corporation:
You silly goose😃How have u been boo? Did I tell you I… https://t.co/rCW7FN53iT",en
1398333875399520260,2021-05-28 17:42:30+00:00,BobBOSS,@microsoft paid full price for ur software; stop making me a QA/UI testing slave. I feel like I do not control my P… https://t.co/8zWc17Kwm9,en
1398333828679229443,2021-05-28 17:42:19+00:00,IrishMJ,"@sharkastic It would appear that something changed in Windows 10 as I'm not the only one!

https://t.co/zsPgohBOD3",en
1398333585682092033,2021-05-28 17:41:21+00:00,Victor Tancredi 🇺🇸,"CONSTANT VIGILANCE
State-sponsored hackers continue to target the US government, this time attacking humanitarian o… https://t.co/Ef7Bn8XQo9",en
1398333575473344513,2021-05-28 17:41:18+00:00,jantino,RT @TsubasaSimpGirl: When will Microsoft Edge be allowed to Microsoft Cum?,en
1398333329225568257,2021-05-28 17:40:20+00:00,Sethu,"RT @LearnTV: Today at 11 am PT on #AIShowLive

@sethjuarez welcomes @JeffLMendenhall, Ashly Yeo, @Krishna_Doss, @GaryPretty, &amp; @Sethu20 to…",en
1398333307335622660,2021-05-28 17:40:14+00:00,Make Mean Tweets Great Again,RT @SamSimeonSays: @jodilock87 @rising_serpent You are missing the bigger play.  It's about 'breaking the seal' on the MRNA vaccine industr…,en
1398333099700850692,2021-05-28 17:39:25+00:00,yasin dowlat,"@AndreaPichinini Sony and Microsoft have different policies, but this should not cause you to constantly fight with… https://t.co/Wax3Oif70A",en
1398333088506298374,2021-05-28 17:39:22+00:00,yasin dowlat,"@AndreaPichinini I am a student and I bought an Xbox series S by selling my laptop, because the price of other cons… https://t.co/F40KNg2v8V",en
1398333059284406272,2021-05-28 17:39:15+00:00,#1 HoloLens Fans []-) [:-),RT @ijustine: I now have a 50in @Microsoft @Surface Hub in my living room… 🤗 It’s so cool!! My Microsoft Teams meetings just got a HUGE upg…,en
1398333021930070018,2021-05-28 17:39:06+00:00,🚀Ivor Davies🚀,"RT @mkashman: Want to pretend you're in a-ha's ""Take On Me"" video while using @Outlook? Fun online meeting background... 💌. Adding lyrics i…",en
1398333003663826948,2021-05-28 17:39:02+00:00,RathmoreT&D,"RT @mtholfsen: NEW! I've created a ""Microsoft Tips &amp; Tricks community"" 🧙‍♂️ Facebook group to let people share all sorts of useful tips &amp; t…",en
1398332935460245507,2021-05-28 17:38:46+00:00,IronTech Security,That Zoom or Microsoft Teams meeting invite might well be malware | #microsoft | #hacking | #cybersecurity - Nation… https://t.co/tFEjZmCLPJ,en
1398332743931494401,2021-05-28 17:38:00+00:00,WOR NewsTalk Radio,"""These attacks appear to be a continuation of multiple efforts by Nobelium to target government agencies involved i… https://t.co/BdEoOz2ahS",en
1398332737279381507,2021-05-28 17:37:58+00:00,DavidsFarm19,"RT @JenniferJJacobs: Russians behind SolarWinds hack have escalated attacks on US federal agencies, think tanks and NGOs.

One trick the ha…",en
1398332730497290244,2021-05-28 17:37:57+00:00,Jeff,"No this is wrong. We are always being told how secure technology is. 🤣🤣

BBC News - Russian hackers target aid grou… https://t.co/OQHDvIaqg4",en
1398332624528158721,2021-05-28 17:37:32+00:00,Daniel 🇪🇸,RT @EU_EDPS: 'We identified “Cloud II contracts” as requiring our particular attention. They were signed before “Schrems II” judgement and…,en
1398332616332365826,2021-05-28 17:37:30+00:00,Mark Ka$hman,"Want to pretend you're in a-ha's ""Take On Me"" video while using @Outlook? Fun online meeting background... 💌. Addin… https://t.co/FNB4q4jp5t",en
1398332588499034112,2021-05-28 17:37:23+00:00,lumberjackdan_,@MicrosoftStore I still got to hit Dark Souls 2 and 3! So that will be fun?! Am sure it will be.... *Starts rocking… https://t.co/nA7vPy1ARb,en
1398332550658105351,2021-05-28 17:37:14+00:00,Tryad,"@Xwaffles1992 @AustinT77596647 @platinum719 @tomwarren work for free? Microsoft is doing it for free, steam and epi… https://t.co/Je4L2ZXpRi",en
1398332406764032002,2021-05-28 17:36:40+00:00,Mason Skains🧑‍🏭,RT @IGN: Microsoft and Bethesda will host a joint conference at E3 this year. https://t.co/OMKplB2XG4 https://t.co/2IlqOpv7Li,en
1398332388900548608,2021-05-28 17:36:35+00:00,WUPRAS,"Priya proceeded to secure a registrar number, ranking number 1 in the country and currently works as a Plastic Surg… https://t.co/ltPUkadgyj",en
1398332387654868996,2021-05-28 17:36:35+00:00,léozera (yeehaw crabby) 😼,"RT @DyingLightGame: Nightrunners!
Dying Light 2 Stay Human will be available on XBOX ONE and X|S on December 7th, 2021.
Don't miss the chan…",en
1398332250891116548,2021-05-28 17:36:03+00:00,Ricardo Ildefonso,"Quem está mentindo? A Reuters ou a Microsoft News?
O Ministro já explicou claramente que isso se trata de uma menti… https://t.co/ieFH9a55Z1",pt
1398332114634936332,2021-05-28 17:35:30+00:00,Microsoft Search,"Soon #MicrosoftGraph connector information will be available to search in #MicrosoftTeams and #Windows, in addition… https://t.co/p7tulkaDip",en
1398332112722292744,2021-05-28 17:35:30+00:00,JOΞY LOPΞZ 😷 #BLM 🖖 🏳️‍🌈,"RT @JenniferJJacobs: Russians behind SolarWinds hack have escalated attacks on US federal agencies, think tanks and NGOs.

One trick the ha…",en
1398332059144396802,2021-05-28 17:35:17+00:00,Bela Komoroczy,"RT @terra_money: 1/ We're thrilled to announce that Terraform Labs has onboarded Matt Cantieri, the former Crypto Lead at Microsoft's M12,…",en
1398332014923759621,2021-05-28 17:35:06+00:00,Pauline,"RT @UTDYashJ: Warning!

Using @TeamViewer @TeamViewer_help could be hazardous to your internet security.

Choose a safer remote access, lik…",en
1398331964025970703,2021-05-28 17:34:54+00:00,Pauline,"RT @UTDYashJ: Warning!

Using @TeamViewer @TeamViewer_help could be hazardous to your internet security.

Choose a safer remote access, lik…",en
1398331894970781696,2021-05-28 17:34:38+00:00,@satyendra,@Microsoft I am also using Microsoft team,en
1398331866206310416,2021-05-28 17:34:31+00:00,Marg Needham,RT @ChrisFromGA68: @agentcurieuse @nicoleperlroth @SangerNYT @Microsoft Morning! Saw this on CNN a few minutes ago. Apparently a Russian su…,en
1398331762636300290,2021-05-28 17:34:06+00:00,Cah_dot.ID,someday I will replace Bill Gates at Microsoft Corp. and I'm believe it,en
1398331749437001733,2021-05-28 17:34:03+00:00,Meryl Evans 🦻 speaks #A11yTalks & WPA11y Meetup,"""There is a big movement toward equity and inclusion, and if you’re excluding people with disabilities, you can’t r… https://t.co/jyV408MZEh",en
1398331734236794882,2021-05-28 17:33:59+00:00,Jennifer Dahlgren,RT @coinbureau: Pro Newbie Tip: Be sure to secure your exchange accounts with *non sim based* two factor authentication. Google Authenticat…,en
1398331707212722176,2021-05-28 17:33:53+00:00,zeke,"RT @DyingLightGame: Nightrunners!
Dying Light 2 Stay Human will be available on XBOX ONE and X|S on December 7th, 2021.
Don't miss the chan…",en
1398331632843636737,2021-05-28 17:33:35+00:00,mitanshu,"RT @Tech_Stylers: @alanchai ,one of our guests tomorrow is a Microsoft Business applications MVP who specializes in finding people and maki…",en
1398331607749120001,2021-05-28 17:33:29+00:00,Roy Clayton,"@GgKeeps @amazon I’m think google, bank of A, chase, Microsoft, Facebook, cable TV and all celebrities to start. What you think?",en
1398331599394160641,2021-05-28 17:33:27+00:00,robinbm553,"RT @PiunikaWeb: Microsoft Edge now has a flag to hide title bar in Vertical Tabs; disabling ‘Tab Previews’, Desktop Sharing hub, &amp; more to…",en
1398331484298256385,2021-05-28 17:33:00+00:00,Cedric Sadai,"*every* giant tech company selling/giving voice recognition devices do this. From Facebook to Google to Apple, Amaz… https://t.co/dFFUvi6IQN",en
1398331353712705536,2021-05-28 17:32:29+00:00,Dan Spencer,RT @dcexaminer: The Russian hackers behind the @solarwinds attack on the federal government are launching a new global cyberattack on more…,en
1398331329125752835,2021-05-28 17:32:23+00:00,"Crusader, Lord of the Realm",For me this implies a larger deal between Microsoft and Ubisoft is happening. We have aleads seen what seems to be… https://t.co/aKX2bznxZN,en
1398331200520007684,2021-05-28 17:31:52+00:00,Fake Game Titles Bot,Ultra Kirby Gets Found in the Files of Super Sans 64 And Pisses on a Can of Beans DX &amp; Knuckles 64 Director's Cut… https://t.co/rNZPcS9Umf,en
1398331182002102274,2021-05-28 17:31:48+00:00,dj ripley,"RT @mikarv: Hey Microsoft Research people who think that constant facial emotion analysis might not be a great thing (among others), what d…",en
1398331164428050435,2021-05-28 17:31:43+00:00,Charu Malhotra,"RT @AndySpence: Work Smarter to Live better from @Ben_Willmott and Howard Lewis @MSFTnews 

a PDF report on understanding the new expectati…",en
1398331096748724225,2021-05-28 17:31:27+00:00,NameX,"RT @DyingLightGame: Nightrunners!
Dying Light 2 Stay Human will be available on XBOX ONE and X|S on December 7th, 2021.
Don't miss the chan…",en
1398330995292704768,2021-05-28 17:31:03+00:00,Olivia Kowalczyk,"RT @riotscienceNL: BAYESIAN INFERENCE WITHOUT TEARS
Studio microphone
@EJWagenmakers

🗓️ June 3rd, 2021
⏲️ 15.00 CEST
🔗 https://t.co/XlQb6b…",en
1398330919807852544,2021-05-28 17:30:45+00:00,Duvian Sánchez (Marketing Digital),Encuentro virtual “Emprender desde lo Rural” con la profesional Rocío del Pilar Vanegas Rojas. Conéctate este 29 de… https://t.co/HdIoEq7Ser,es
1398330886328889351,2021-05-28 17:30:37+00:00,jose arturo garza,"RT @TecnonautaTV: EL PC PORTÁTIL DE MICROSOFT!!!!!!! ¿Cómo es?

Ver vídeo → https://t.co/V2Vt3RL9FR https://t.co/36wrOGUPRj",es
1398330768670302222,2021-05-28 17:30:09+00:00,Shannon Mullins- Microsoft MVP,"I am live on Microsoft Hello World #MVPBuzz 

https://t.co/9Qq26RhlAu",en
1398330709228597259,2021-05-28 17:29:55+00:00,Windows Central,The true spirit of Microsoft Build isn't found in flashy consumer announcements; it's found in the news that excite… https://t.co/T5nf3mtf38,en
1398330462645411850,2021-05-28 17:28:56+00:00,Vaxine Shaw,Trying to help my mom access Microsoft teams from the iPad while my dad is yelling at her what to do and she’s yell… https://t.co/3fSBohg0uX,en
1398330350519177222,2021-05-28 17:28:29+00:00,Billy Gilmour,"@Sheridan_Sells unconventional fraud, get ready to pay back the full amount, plus you’ll have to be careful with ex… https://t.co/BNALCdeW97",en
1398330317153386500,2021-05-28 17:28:21+00:00,Doug,"RT @JenniferJJacobs: Russians behind SolarWinds hack have escalated attacks on US federal agencies, think tanks and NGOs.

One trick the ha…",en
1398330212937515013,2021-05-28 17:27:57+00:00,Oxtvf,@maddd1ZZ3 @GamingBoltTweet I think if halo would have launched in the original date all of the marketing we saw fr… https://t.co/GZ6msnZ7QQ,en
1398330037284356096,2021-05-28 17:27:15+00:00,Jakob Bund ( 博雅 ),"RT @Maxwsmeets: @egflo and I will be discussing our Public Attribution Framework with @FCDOGovUK's Katherine Fox, @eaas_eu's Manon Le Blanc…",en
1398329850566483968,2021-05-28 17:26:30+00:00,Mac - Match Bearings and Shoot,RT @dcexaminer: The Russian hackers behind the @solarwinds attack on the federal government are launching a new global cyberattack on more…,en
1398329819146952707,2021-05-28 17:26:23+00:00,Charles Steinmetz 🇺🇸 👩‍👩‍👧‍👧 ⛳🏌️‍♂️🦿,RT @dcexaminer: The Russian hackers behind the @solarwinds attack on the federal government are launching a new global cyberattack on more…,en
1398329758966894592,2021-05-28 17:26:08+00:00,Naranbat.Ts Batnuud,"RT @IntEngineering: Microsoft's Brad Smith warned we may be caught up in a losing race with artificial intelligence. 🤔

#engineering 
https…",en
1398329732417167367,2021-05-28 17:26:02+00:00,Frank Lo Stracco,RT @dcexaminer: The Russian hackers behind the @solarwinds attack on the federal government are launching a new global cyberattack on more…,en
1398329724724727813,2021-05-28 17:26:00+00:00,RUReadingthis♦♣♠♥,"RT @JenniferJJacobs: Russians behind SolarWinds hack have escalated attacks on US federal agencies, think tanks and NGOs.

One trick the ha…",en
1398329677442322432,2021-05-28 17:25:49+00:00,Riley Seaburg,"Either I'm advanced or this isn't that sophisticated.

https://t.co/8FGnoKPwMP",en
1398006075442532361,2021-05-27 19:59:56+00:00,freddiemac,"RT @SkillUpYT: It really sucks to see Sony continue down this path. Like, what's the incremental revenue achieved here and is it worth the…",en
1398006018336985088,2021-05-27 19:59:43+00:00,Brian Altano,"@ConnelDante @m0rdecai__ @Twin_Blaze Hi, I'm sorry but are you implying that a secret individual person at Microsof… https://t.co/9Ck1ypNOKy",en
1398005987597029382,2021-05-27 19:59:35+00:00,Au_relien,RT @ijustine: I now have a 50in @Microsoft @Surface Hub in my living room… 🤗 It’s so cool!! My Microsoft Teams meetings just got a HUGE upg…,en
1398005885700608000,2021-05-27 19:59:11+00:00,Laura Ruiz,"[Interview]

interviewer: how are your microsoft excel skills?
me: oh, I'm excel-lent. I don't want to say I'm adva… https://t.co/14ldoJRAaH",en
1398005600957644800,2021-05-27 19:58:03+00:00,The Ruin Princess,"RT @daltoosh: Tomorrow’s stream should be interesting 

@LenovoLegion @Microsoft https://t.co/95UZpzk9Id",en
1398005539829813248,2021-05-27 19:57:49+00:00,Amit Kumar,@satyanadella here's a tweet @Microsoft ignore about an error on Microsoft's Support page. Being an #Indian I think… https://t.co/x2wVbilpef,en
1398005493054980096,2021-05-27 19:57:37+00:00,Amanda Mosley,RT @gmpolice: #Vacancy | We are hiring a Technical Operator (EUC Microsoft Products) to be part of a team responsible for management and op…,en
1398005391540244486,2021-05-27 19:57:13+00:00,Nick Bersito,RT @ijustine: I now have a 50in @Microsoft @Surface Hub in my living room… 🤗 It’s so cool!! My Microsoft Teams meetings just got a HUGE upg…,en
1398005383558537218,2021-05-27 19:57:11+00:00,Ace,@niro_dante @tomwarren @GaryHayUK @V_Boyd7 @JapanQC Its literally Already built into the Xbox and is already being… https://t.co/GvhC79xuJV,en
1398005339220496385,2021-05-27 19:57:01+00:00,I'm lost,@daltoosh @LenovoLegion @Microsoft Anyone joining you for this? Gonna be interesting either way tho,en
1398005258610262024,2021-05-27 19:56:41+00:00,Rob #SaveApexTapStrafing,"RT @daltoosh: Tomorrow’s stream should be interesting 

@LenovoLegion @Microsoft https://t.co/95UZpzk9Id",en
1398005234455166984,2021-05-27 19:56:36+00:00,Caroline Ramsey-Hamilton,"AI warning: Life will be like Orwell's 1984 'without curbs on AI'
 https://t.co/H64ES9jPOV",en
1398005197377523712,2021-05-27 19:56:27+00:00,Another LED 🔴,"@asaf1500ksa @AidenMux @ReallyMilkkyWay It's over man, it's over, I'm done waiting for Sony lying to me all the tim… https://t.co/lbxdpn4xRy",en
1398005108995248135,2021-05-27 19:56:06+00:00,SuperVilli@N,@GoldenReaper759 @verge Why? PlayStation is the market leader on consoles so that makes total sense. Think about th… https://t.co/GqabD4SPh5,en
1398005076866736128,2021-05-27 19:55:58+00:00,Free & Universal Vaccination,@digitaldutta Please add - Linux instead of Windows. If you want to keep OS from coming in the way of your work mov… https://t.co/Eku3ezzVeM,en
1398004969895206912,2021-05-27 19:55:33+00:00,Byron Wright,"PDF summary of varying #Microsoft365 and #Office365 plans.
https://t.co/xHR9DLqMtW",en
1398004953474555913,2021-05-27 19:55:29+00:00,James,RT @ijustine: I now have a 50in @Microsoft @Surface Hub in my living room… 🤗 It’s so cool!! My Microsoft Teams meetings just got a HUGE upg…,en
1398004948403695616,2021-05-27 19:55:28+00:00,Domingos,"@Sawtooth_75 @MighTyMushR00M9 @Mintrage_ @DANNYonPC Mate, I'm talking from a technical point of view, Microsoft's c… https://t.co/mbYAvxUYtR",en
1398004901108649986,2021-05-27 19:55:16+00:00,Thomas F. Lynch,RT @YvesMulkers: Get the insights on #AtScale at 'How To Architect A Self-service BI &amp; Analytics Strategy At Scale' 27 May @AtScale @TysonF…,en
1398004861413769218,2021-05-27 19:55:07+00:00,WIGUY,@Microsoft Azure helps you to be a selfish chucker???,en
1398004811887415297,2021-05-27 19:54:55+00:00,News Chant,"Microsoft teases next generation of Windows, to be launched ‘very soon’ https://t.co/YmMgr4CE0P",en
1398004789993250819,2021-05-27 19:54:50+00:00,Leadtail,@jldeen Hi Jessica! Our client just launched a hack for good in partnership with Microsoft. The healthcare hackatho… https://t.co/1wCpNt0Dgx,en
1398004701057142789,2021-05-27 19:54:29+00:00,marlloni stevelli,RT @ijustine: I now have a 50in @Microsoft @Surface Hub in my living room… 🤗 It’s so cool!! My Microsoft Teams meetings just got a HUGE upg…,en
1398004651761487874,2021-05-27 19:54:17+00:00,calm man,Please join #MicrosoftRewards! and start earning points https://t.co/USTDR3wmaB I am desperate,en
1398004589287424003,2021-05-27 19:54:02+00:00,Paolo Vecchi,@ylechelle @gchampeau @LauKaya @Scaleway Well... the fun is just starting seeing that Microsoft announced 'their' n… https://t.co/cTTsVBzD3u,en
1398004256909660160,2021-05-27 19:52:43+00:00,🇲🇽Andy,RT @ijustine: I now have a 50in @Microsoft @Surface Hub in my living room… 🤗 It’s so cool!! My Microsoft Teams meetings just got a HUGE upg…,en
1398004098956414982,2021-05-27 19:52:05+00:00,Ruben (RallyFlowBro),"Just trying to piece together whats going on with nintendo and microsoft.

https://t.co/fn3nIwSJsW",en
1398004096762789894,2021-05-27 19:52:04+00:00,Valle del conocimiento,"SESIÓN #12
Diplomado: Formación de Líderes para el Desarrollo Local Basado en Ciencia, Tecnología e Innovación Tran… https://t.co/vt7BEPrLcg",es
1398004039913246725,2021-05-27 19:51:51+00:00,Chris Grant(ed Geek) Jr.,RT @ijustine: I now have a 50in @Microsoft @Surface Hub in my living room… 🤗 It’s so cool!! My Microsoft Teams meetings just got a HUGE upg…,en
1398004013900124160,2021-05-27 19:51:45+00:00,Joe,"RT @daltoosh: Tomorrow’s stream should be interesting 

@LenovoLegion @Microsoft https://t.co/95UZpzk9Id",en
1398004010070773762,2021-05-27 19:51:44+00:00,"The Great Ape (3,3)","RT @MOhrenschall: Digest this one:
The computer wasn't built to be personal. So @Microsoft built a personal computer.
The mobile phone wasn…",en
1398003870995910659,2021-05-27 19:51:11+00:00,UrAvgConsumer,@ijustine @Microsoft @surface I'm so jealous! 👏👏👏,en
1398003799357374469,2021-05-27 19:50:54+00:00,𝗦𝗶𝗿 𝗩𝗮𝗺𝗽𝗲𝗱®△○✕□,@Kirby0Louise @mmaballer13_ @DuvalMagic The fact that you believe MS buying Zenimax is no worse than  Sony buying I… https://t.co/slQYmGZX8L,en
1398003762975883271,2021-05-27 19:50:45+00:00,Michael Cade,Kasten K10 with Microsoft Azure Kubernetes Quick Overview https://t.co/DLtRJTcf4d,en
1398003683984556038,2021-05-27 19:50:26+00:00,Machine G.O.D. Daddy,I'm making food and it runs. The very chuuni history of shitting in microsoft sam's voice every time you get into Hell,en
1398003641831858180,2021-05-27 19:50:16+00:00,Rob Saat,https://t.co/Qbcu4QKiEv,und
1398003568964165635,2021-05-27 19:49:59+00:00,GEVS,"Please join us for morning announcements, Friday at 9:00am. It will be Day 5. We will have a special guest principa… https://t.co/PfwPv39Xti",en
1398003377431224320,2021-05-27 19:49:13+00:00,Monotosh Sett,RT @ijustine: I now have a 50in @Microsoft @Surface Hub in my living room… 🤗 It’s so cool!! My Microsoft Teams meetings just got a HUGE upg…,en
1398003345630113796,2021-05-27 19:49:05+00:00,Sarah,RT @lil_costy: Why is microsoft teams always telling people I'm away I'm literally right here,en
1398003337501589504,2021-05-27 19:49:03+00:00,Indie Aoba 🌸,"RT @Nexus01Nexus: @Nexus01Nexus @Microsoft @YouTube
@Retweelgend  @Twitter

#indieGame #indieGames #indiedev #IndieGameDev #gamedev #games…",en
1398003297663946759,2021-05-27 19:48:54+00:00,Bijoy Paul,RT @BijoyPa97165782: Microsoft Edge will be the best performing browser on Windows 10 https://t.co/d1WNADzBGC,en
1398003291200622597,2021-05-27 19:48:52+00:00,DiBusko,@daltoosh @LenovoLegion @Microsoft ima be disappointed if you haven't done everything on those cards,en
1398003228487323652,2021-05-27 19:48:37+00:00,BruhFish,"@playrustconsole Is there anyway I can at least get a refund, Microsoft doesn’t allow refunds to games that have al… https://t.co/icyenPw3Qf",en
1398003200616247297,2021-05-27 19:48:31+00:00,Ben Williamson,"And here is another source of funding for AI startups in education, to be built with the OpenAI API and investment… https://t.co/0lLOzK7myB",en
1398003139039559681,2021-05-27 19:48:16+00:00,I forgor 💀,"just got vaxxed, i think im going to switch back to windows. I am missing out on so much sofware like microsoft wor… https://t.co/2iCwvs0JE3",en
1398003086531170310,2021-05-27 19:48:04+00:00,FH5 is the graphical Gold Standard for this gen 👏,@Andrija61119402 Thansk for being my example 😹😹😹  Can you now tell Microsoft how to make money based on yer minimum… https://t.co/sMkbd8WRMF,en
1398003075831435270,2021-05-27 19:48:01+00:00,Steffen Christensen,"I can read small fonts again!
I have a Microsoft Surface for work, which has FAR too many pixels, and now I can see… https://t.co/uE30kU9cJl",en
1398003062841561090,2021-05-27 19:47:58+00:00,"Carmen Crincoli, but Fhqwhgads","@Greg_Sideyr Microsoft has gone a similar route. We're allowed 50% WFH (with no restrictions), but I imagine the sa… https://t.co/E8E4VPvHE1",en
1398003033594904581,2021-05-27 19:47:51+00:00,Jason Joy,AI warning: Life will be like Orwell's 1984 'without curbs on AI' https://t.co/N4xzA0l86f via @MailOnline,en
1398002986669035525,2021-05-27 19:47:40+00:00,Paul Tummy: Uncle Detective🕵🏻‍♂️,@bwishart I got Moderna too.  The past 2 weeks my credit card statements keep showing huge purchases from Microsoft… https://t.co/3VqtcIBvvZ,en
1398002965491843072,2021-05-27 19:47:35+00:00,Alessandro Baffa | alebaffa.eth,"RT @gdams_: With general availability, @JavaAtMicrosoft is also releasing Microsoft Build of OpenJDK #Docker images and corresponding #Dock…",en
1398002736675930114,2021-05-27 19:46:40+00:00,rando,"@Cat64717292 @deluxebows @BflatOfficial @Joltzdude139 sony is worth about 110 billion...not million, given microsof… https://t.co/sgcvXWxzh5",en
1398002700567076864,2021-05-27 19:46:32+00:00,seskin.UST 🌖,"RT @terra_money: 1/ We're thrilled to announce that Terraform Labs has onboarded Matt Cantieri, the former Crypto Lead at Microsoft's M12,…",en
1398002659827752960,2021-05-27 19:46:22+00:00,✨🌙 m͜͡a͜͡g͜͡g͜͡i͜͡e͜͡ 🌙✨,@queenoftoontown @CaptainMiiz @tyler01010101 You can not be shopping ethically for whatever reason under capitalism… https://t.co/2y3KSD5WF3,en
1398002584749756420,2021-05-27 19:46:04+00:00,Anis Haboubi |₿|,Je lis un peu partout que l'attaque serait du aux serveurs exchanges de Microsoft et attribué à Hafnium (chine) ;Al… https://t.co/iUXW52cT1w,fr
1398002493376929794,2021-05-27 19:45:42+00:00,Travis Van Keuren,"RT @SkillUpYT: It really sucks to see Sony continue down this path. Like, what's the incremental revenue achieved here and is it worth the…",en
1398002335062822919,2021-05-27 19:45:04+00:00,Helen G,"RT @TomChivers: me: *opens microsoft teams*

Microsoft Teams: he loves me! He wants to be with me always! I shall open at login every time…",en
1398002301533495298,2021-05-27 19:44:56+00:00,Olivier Bloch,"RT @jimbobbennett: Next Thursday 3rd June at 4pm Central European time, I'll be giving a virtual session at the @MSFTReactor called 'Connec…",en
1398002290175455234,2021-05-27 19:44:54+00:00,Jesse Perez,"RT @XILEDturtl3: Hear me out @Microsoft @Halo #BR #IdeaForYou #halo #BattleRoyale #HaloInfinite #pc #XboxSeriesX #XboxSeriesS 
So BR what i…",en
1398002277131112449,2021-05-27 19:44:51+00:00,The Surface Guide,RT @ijustine: I now have a 50in @Microsoft @Surface Hub in my living room… 🤗 It’s so cool!! My Microsoft Teams meetings just got a HUGE upg…,en
1398002170369396738,2021-05-27 19:44:25+00:00,EasyD 🇬🇧,"RT @SkillUpYT: It really sucks to see Sony continue down this path. Like, what's the incremental revenue achieved here and is it worth the…",en
1398002088425275395,2021-05-27 19:44:06+00:00,MicroAge IT Solutions,"Do you feel like maybe you are missing an email? This might be the answer. 

https://t.co/ZiEc5JPQeK",en
1398002058117136385,2021-05-27 19:43:58+00:00,Joey,"RT @terra_money: 1/ We're thrilled to announce that Terraform Labs has onboarded Matt Cantieri, the former Crypto Lead at Microsoft's M12,…",en
1398001947165212673,2021-05-27 19:43:32+00:00,"Tundra V1 (Ψ, Ψ)","RT @terra_money: 1/ We're thrilled to announce that Terraform Labs has onboarded Matt Cantieri, the former Crypto Lead at Microsoft's M12,…",en
1398001915850596363,2021-05-27 19:43:25+00:00,Charisma Alastair,"RT @_whitneywebb: NEW - Despite new revelations after the Gates’s divorce announcement, the strong evidence pointing to their relationship…",en
